robot_x,robot_y,basket_x,basket_y,basket_height,v0,theta_pitch,theta_yaw
-9.031050687709847,5.333911103028799,7.705237309151462,1.1316523929955995,2.992814600424035,19.466721211733905,0.8352775713668033,-0.24956403438488872
-0.5801839429861189,4.51440950060905,-2.0368516125706826,-5.794171074333384,2.964674521106583,15.495381730941302,0.8595861756829876,-1.7089769082880968
-5.180618295571446,5.384652867265819,-7.382727437896792,5.537885672323776,2.8397264351879192,4.74512961581191,0.7760113367255195,3.0942937127771315
0.14168920241718563,-5.037956929123636,9.904149936325041,-3.3394968595299828,3.078217129919205,15.628147934662687,0.8843875635813083,0.16470930224449343
2.413479179099647,-2.7931981522795986,-4.819361511539151,4.957606966864588,3.1907732405379505,15.914441409292683,0.8868933431136466,2.3200385219124504
-6.490859399240443,-2.3970111393990705,6.167431133270263,-5.161363630958534,3.087299944648189,17.2799903325667,0.8596946230211611,-0.21241599175190787
2.268165808092486,-6.611676125739796,3.9575721843529577,6.633704240098676,3.0082661961713897,17.81610151740924,0.859190300984217,1.444637782625603
1.208411086325667,-2.9627383757024175,0.577302161405755,1.476671468830858,2.9927074804091167,11.617234776417675,0.9879107851850563,1.7081465536253877
4.547343454913301,-2.1018185300006094,-4.4296968814841335,5.8629338638396655,3.080375093107499,16.94705885552961,0.8728110891318939,2.4156251270224027
-8.476957530411953,2.2247942830125202,-4.981673693432995,0.059012039726299426,2.9478111919161494,11.03171526199872,0.982270629867615,-0.5630461556656587
0.4599245424988063,-0.06588682024427361,0.9688344286158723,-5.2558991753951805,3.122196783958325,12.321266231453942,0.9901847141865244,-1.4732900717766082
-9.548440645334084,5.49365622528277,-7.1419981663678955,1.9936219661249865,3.0579146136444115,10.947596174493354,0.9890701086051866,-0.9452662905510436
-1.875569170258593,3.105183997491967,5.798298228666676,3.5144085410647956,2.8695926954968503,13.780295282142843,0.9195050003503493,0.048662879789605526
-2.7628054269908886,4.535566672432399,0.8484206370689118,5.953148127720017,3.0371017030015452,10.820906729962319,1.024504623194347,0.3578892566047303
-5.498462425267803,0.4247605309312519,6.072509965033046,0.968951000355478,3.108601652004713,16.432697921959402,0.8515187450921504,0.06145788519872265
-9.527388266926081,3.033276906609656,5.512234342686635,0.2067795993076721,3.054962396600217,18.634412081972282,0.860815705638902,-0.1931296806145849
4.107375973835654,6.797346089675983,6.940978683343637,-6.69720874053858,2.809120060319219,17.608480024093048,0.8605718529576409,-1.3740971521299201
-1.8095400385763338,-7.194886822178622,-4.521208655809628,-0.29947684725585344,3.140761005746747,13.705304994634472,0.9080712388741221,1.9510948279653417
4.433188913516775,-6.972703323152183,0.5714968758290806,-3.3071902555706267,3.0915220356158586,12.230109586942035,0.9527876414202424,2.3734177778120644
6.129937980400994,-5.336205163095589,-8.375116185522081,-4.531656370949345,2.956390444966329,18.070336663405953,0.854744340678381,3.087945481099905
-7.405767361110613,6.788166646182014,0.6827881780629985,0.7424374095726388,3.190162630168394,15.566583423363568,0.8936852023573703,-0.6496071232359901
-3.9409483259013256,0.9991819771492744,4.164589206988428,-5.129339406029163,2.8561499722659693,15.898832118564398,0.9050404440498218,-0.6486336954396206
9.893959181040533,-4.859350101930048,5.014402388329932,-1.2734180039668364,3.0848067104253705,12.998176265746096,0.9514910963711877,2.5258363310682173
-0.5060399430041107,1.4044868498321454,-2.0296068316716775,-3.036170786798747,2.86257395948918,12.02124137791001,1.0114780968127066,-1.8988947527030064
-6.418774234331847,1.5388925100450201,9.266038990156764,-6.499352133735331,2.821373523958378,19.13591871319374,0.8249402781646136,-0.4757670892289795
-6.330749211972404,6.407174091483042,-3.370308428331843,-4.130985948157728,3.138032735755019,16.3516334203014,0.9052532097293249,-1.2843302642809389
-5.095503699666701,-2.233324541968325,8.925643495198397,1.916840173820088,3.1723890823228675,18.111503916951463,0.85806215941473,0.2827674747470055
5.163534344745422,5.344472262081108,8.880243147637259,3.417097504288047,3.0162089807668084,11.906481671450932,1.0530040015223499,-0.48039389225551266
-4.2201290327233965,-6.659814530695049,9.922829859252404,1.3141269572974918,3.0656966302753044,19.03644090505999,0.8369954401580477,0.514160458070429
0.9190256420064369,4.685484704896904,8.261626462719612,-0.45157375759300344,3.139646347811663,14.493570123930464,0.8700043425204506,-0.6178373882052551
-8.810995376306249,3.203605189003851,9.975853531707342,4.964227562904007,3.1649311343882345,20.455479859782663,0.852860111362217,0.09121714026409909
7.923671857284738,0.5034863285666075,-7.100115575772135,-3.255529044017682,2.993830969774436,18.79933755803983,0.8502219990028039,-2.8972362952224975
1.0743784047174043,2.654073828277559,-4.236186275085283,-3.535195122219597,2.8619845070784486,14.655843643592316,0.9235385869980649,-2.2801532503149926
-6.106593343556293,-0.9902972673673444,-2.607475824264014,-1.651542411006005,2.968848008161447,10.54828698368944,1.036740422641405,-0.20058014654296172
-8.957041441589501,4.150232717698146,-6.12222819181564,-4.722068866602587,2.9333872242125194,14.975415811038538,0.8834724502188444,-1.2577133451437565
-1.1270479035735415,-6.8953685745309485,-9.702520865802782,-0.572491615176976,2.8053285373350887,15.380715802777212,0.8581914654846234,2.5076891384032316
-7.969611143642372,0.865456465568718,3.3530804344975085,5.746736793037631,3.053056118412479,17.24902701315057,0.8748515646253145,0.4187376412605735
0.9663118615488675,0.9070823960194141,5.696563689153211,5.184026467402319,2.8708233167741617,13.601248427868052,0.9600199569239315,0.7434546716348736
4.240153390795031,2.907205611005183,2.4367766142975245,1.1859342266111605,3.1794441664207915,5.019835023672451,0.7795749763263209,-2.3921497763764283
-4.892331227881868,0.18789208843418448,-8.973019376413058,1.1560509142090014,2.985934744826085,11.451091862863114,1.0126483407678035,2.9331988789668335
1.6975143409240956,3.889734342788857,-4.581321118230597,2.981519695185912,3.1096591873701374,13.213438097029755,0.9583353103557877,-3.004176432469879
-7.218204233581444,2.7400772455959825,-3.311901044368255,3.12280148709458,3.107282213421693,11.537195214346978,1.0605235344740869,0.09167493820081618
-3.8807062386949154,-6.162020206234945,-0.31967785059399345,6.1016716582876604,2.8182388509152565,16.7461953390004,0.8572210803427083,1.2859247767449233
7.8102060952259915,6.680619968728157,-7.064400031412122,-0.1092069651780403,3.065091599692871,19.244587921934556,0.8794056785593575,-2.7112250799164292
6.035715428263099,6.102652552838629,2.900274095009232,-1.8813788854210667,3.0126019128003767,14.182656118696459,0.8796851530208124,-1.930223103086883
6.5439150593359035,-6.521754459052851,-2.149658741265925,2.349297113247994,3.0481905153890554,16.76548720133148,0.8476819864304158,2.3548200251713003
-3.998472873690828,2.3779102048895275,-3.140432669522022,1.1413418888624567,2.92317152855574,3.834706702812362,0.7727237224438039,-0.9497869296360971
9.052092356266668,-7.13661311797358,9.994347093751282,0.5497070593423314,3.1392073677259096,13.871518133745514,0.9045797102294532,1.4601499096227195
-7.799284655951841,-0.2711357510694007,-5.452723625986726,2.788410026340888,2.96948502814605,5.949123075634695,0.7936968699231981,0.9007120392071817
-5.15464314776334,4.389771449717953,9.233895087143795,4.114395984231064,2.9379691304800044,17.95951493795737,0.8430479948012752,-0.03980751025242032
2.5965432038533343,-0.776164264339918,-6.312030102078278,-5.166056834559691,2.958854982375592,15.126612516711704,0.8666604220538586,-2.68575946895525
7.453737092342145,1.6430205064085601,-8.494468995862318,-0.23204438030343333,2.950805466060901,19.115858153903538,0.8491077057493815,-3.024340418887471
8.349256973163842,-4.591046589711171,-5.984064209365398,-2.408086743595696,2.850433292443733,18.35778701534889,0.872952838493773,2.987581926191709
-6.311409155647749,-3.9930979604144703,4.624225347263833,7.237386453624691,3.104830050705967,18.6246687945402,0.8494710768933907,0.8015778202217672
-3.4661506835027933,-0.2984235085727366,-9.029244023624125,4.618986638369126,2.8469922074912684,13.713741981611546,0.9467149599587159,2.408679460692627
-7.255253584148806,-6.374532403264559,1.160698647672811,1.8380753368139913,2.9492208051803206,16.54573491807691,0.8622206427629469,0.7853648725275406
3.838792396060151,-7.388780316757542,9.52248257617789,-0.9160536534724456,2.8803340900351952,14.742337294218501,0.8979887012305212,0.8532359586522157
-6.360115557493424,-7.253080586496582,-6.770826326342454,2.673999383729246,2.8286244376885503,15.446905402738285,0.9118785605950044,1.6063213724973293
6.978292901007146,6.178313236983174,-5.712424136796789,5.115973365517533,3.186354858572699,17.420282079544393,0.8745569861835266,-3.0599198086610815
